revenue_id,contract_id,month_date,recognized_revenue,invoice_status
4130,108,2026-07-01,2775.34,Paid
4131,109,2023-08-01,1425.0,Paid
4132,109,2023-09-01,1425.0,Paid
4133,109,2023-10-01,1425.0,Paid
4134,109,2023-11-01,1425.0,Paid
4135,109,2023-12-01,1425.0,Paid
4136,109,2024-01-01,1425.0,Paid
4137,109,2024-02-01,1425.0,Paid
4138,109,2024-03-01,1425.0,Paid
4139,109,2024-04-01,1425.0,Pending
4140,109,2024-05-01,1425.0,Paid
4141,109,2024-06-01,1425.0,Paid
4142,109,2024-07-01,1289.2,Paid
4143,109,2024-08-01,1425.0,Paid
4144,109,2024-09-01,1425.0,Paid
4145,109,2024-10-01,1425.0,Paid
4146,109,2024-11-01,1425.0,Paid
4147,109,2024-12-01,1425.0,Paid
4148,109,2025-01-01,1425.0,Paid
4149,109,2025-02-01,1425.0,Paid
4150,109,2025-03-01,1425.0,Paid
4151,109,2025-04-01,1425.0,Disputed
4152,109,2025-05-01,1425.0,Paid
4153,109,2025-06-01,1425.0,Paid
4154,109,2025-07-01,1425.0,Paid
4155,109,2025-08-01,1425.0,Paid
4156,109,2025-09-01,1425.0,Paid
4157,109,2025-10-01,1425.0,Paid
4158,109,2025-11-01,1425.0,Paid
4159,109,2025-12-01,1425.0,Paid
4160,109,2026-01-01,1283.55,Paid
4161,109,2026-02-01,1425.0,Paid
4162,109,2026-03-01,1425.0,Paid
4163,109,2026-04-01,1425.0,Paid
4164,110,2021-12-01,1050.0,Paid
4165,110,2022-01-01,1050.0,Pending
4166,110,2022-02-01,1050.0,Paid
4167,110,2022-03-01,1025.99,Paid
4168,110,2022-04-01,1050.0,Paid
4169,110,2022-05-01,994.5,Paid
4170,110,2022-06-01,1050.0,Paid
4171,110,2022-07-01,1050.0,Pending
4172,110,2022-08-01,1050.0,Paid
4173,110,2022-09-01,1050.0,Paid
4174,110,2022-10-01,1050.0,Paid
4175,110,2022-11-01,964.25,Paid
4177,110,2023-01-01,1050.0,Paid
4178,110,2023-02-01,1050.0,Paid
4179,110,2023-03-01,1050.0,Paid
4180,110,2023-04-01,1050.0,Paid
4181,110,2023-05-01,1050.0,Paid
4182,110,2023-06-01,1050.0,Paid
4183,110,2023-07-01,1050.0,Paid
4184,110,2023-08-01,1050.0,Paid
4185,110,2023-09-01,1050.0,Paid
4186,110,2023-10-01,1050.0,Pending
4187,110,2023-11-01,1050.0,Paid
4188,110,2023-12-01,1050.0,Paid
4189,110,2024-01-01,1050.0,Paid
4190,110,2024-02-01,1050.0,Paid
4191,110,2024-03-01,1050.0,Paid
4192,110,2024-04-01,1050.0,Disputed
4193,110,2024-05-01,1050.0,Paid
4194,110,2024-06-01,1050.0,Paid
4195,110,2024-07-01,1050.0,Paid
4196,110,2024-08-01,1050.0,Paid
4197,110,2024-09-01,1050.0,Paid
4198,110,2024-10-01,1050.0,Paid
4199,110,2024-11-01,1050.0,Paid
4200,110,2024-12-01,1050.0,Paid
4201,110,2025-01-01,1050.0,Paid
4202,110,2025-02-01,1050.0,Paid
4203,110,2025-03-01,1050.0,Paid
4204,110,2025-04-01,1016.69,Paid
4205,110,2025-05-01,1050.0,Paid
4206,110,2025-06-01,1050.0,Paid
4207,110,2025-07-01,1050.0,Disputed
4208,110,2025-08-01,1050.0,Pending
4209,110,2025-09-01,1050.0,Paid
4210,110,2025-10-01,1050.0,Paid
4211,110,2025-11-01,960.8,Paid
4212,110,2025-12-01,1050.0,Paid
4213,110,2026-01-01,1050.0,Paid
4214,110,2026-02-01,1050.0,Paid
4215,110,2026-03-01,1050.0,Paid
4216,110,2026-04-01,1050.0,Paid
4217,111,2023-09-01,5000.0,Paid
4218,111,2023-10-01,5000.0,Paid
4219,111,2023-11-01,5000.0,Paid
4220,111,2023-12-01,5000.0,Paid
4221,111,2024-01-01,5000.0,Paid
4222,111,2024-02-01,5000.0,Paid
4223,111,2024-03-01,5000.0,Paid
4224,111,2024-04-01,5000.0,Paid
4225,111,2024-05-01,4614.06,Paid
4226,111,2024-06-01,5000.0,Paid
4227,111,2024-07-01,5000.0,Disputed
4228,111,2024-08-01,5000.0,Paid
4229,111,2024-09-01,5000.0,Paid
4230,111,2024-10-01,4624.6,Paid
4231,111,2024-11-01,5000.0,Paid
4232,111,2024-12-01,5000.0,Paid
4233,111,2025-01-01,5000.0,Paid
4234,111,2025-02-01,5000.0,Paid
4235,111,2025-03-01,5000.0,Paid
4236,111,2025-04-01,5000.0,Paid
4238,111,2025-06-01,4823.8,Paid
4239,111,2025-07-01,5000.0,Paid
4240,111,2025-08-01,5000.0,Paid
4241,111,2025-09-01,5000.0,Paid
4242,111,2025-10-01,5000.0,Paid
4243,111,2025-11-01,5000.0,Paid
4244,111,2025-12-01,5000.0,Paid
4245,111,2026-01-01,5000.0,Paid
4246,111,2026-02-01,5000.0,Paid
4247,111,2026-03-01,5000.0,Paid
4248,111,2026-04-01,5000.0,Paid
4249,112,2021-07-01,2700.0,Paid
4250,112,2021-08-01,2700.0,Paid
4251,112,2021-09-01,2700.0,Paid
4253,112,2021-11-01,2700.0,Paid
4254,112,2021-12-01,2700.0,Paid
4255,112,2022-01-01,2700.0,Paid
4256,112,2022-02-01,2700.0,Paid
4257,112,2022-03-01,2700.0,Disputed
4258,112,2022-04-01,2700.0,Paid
4259,112,2022-05-01,2700.0,Paid
4260,112,2022-06-01,2700.0,Paid
4261,112,2022-07-01,2700.0,Paid
4262,112,2022-08-01,2700.0,Paid
4263,112,2022-09-01,2700.0,Paid
4264,112,2022-10-01,2700.0,Paid
4265,112,2022-11-01,2700.0,Pending
4266,112,2022-12-01,2700.0,Paid
4267,112,2023-01-01,2430.66,Paid
4268,112,2023-02-01,2700.0,Paid
4269,112,2023-03-01,2700.0,Paid
4270,112,2023-04-01,2700.0,Paid
4271,112,2023-05-01,2599.71,Paid
4272,112,2023-06-01,2700.0,Paid
4273,112,2023-07-01,2700.0,Paid
4274,112,2023-08-01,2700.0,Paid
4275,112,2023-09-01,2700.0,Paid
4276,112,2023-10-01,2700.0,Pending
4277,112,2023-11-01,2700.0,Paid
4278,112,2023-12-01,2700.0,Paid
4279,112,2024-01-01,2700.0,Paid
4280,112,2024-02-01,2700.0,Paid
4281,112,2024-03-01,2700.0,Paid
4282,112,2024-04-01,2700.0,Paid
4283,112,2024-05-01,2700.0,Paid
4284,112,2024-06-01,2700.0,Paid
4285,112,2024-07-01,2700.0,Paid
4286,112,2024-08-01,2700.0,Paid
4287,112,2024-09-01,2700.0,Paid
4288,112,2024-10-01,2700.0,Paid
4289,112,2024-11-01,2700.0,Paid
4290,112,2024-12-01,2700.0,Paid
4291,112,2025-01-01,2700.0,Paid
4292,112,2025-02-01,2700.0,Paid
4293,112,2025-03-01,2700.0,Paid
4294,112,2025-04-01,2700.0,Disputed
4295,112,2025-05-01,2446.47,Paid
4296,112,2025-06-01,2700.0,Paid
4297,112,2025-07-01,2700.0,Paid
4298,112,2025-08-01,2700.0,Paid
4299,112,2025-09-01,2700.0,Paid
4300,112,2025-10-01,2432.53,Paid
4301,112,2025-11-01,2700.0,Paid
4302,112,2025-12-01,2700.0,Paid
4303,112,2026-01-01,2700.0,Paid
4304,112,2026-02-01,2700.0,Paid
4305,112,2026-03-01,2578.82,Paid
4306,112,2026-04-01,2700.0,Paid
4307,113,2023-04-01,2550.0,Paid
4308,113,2023-05-01,2550.0,Paid
4309,113,2023-06-01,2550.0,Paid
4310,113,2023-07-01,2550.0,Paid
4311,113,2023-08-01,2550.0,Paid
4312,113,2023-09-01,2550.0,Paid
4313,113,2023-10-01,2550.0,Paid
4314,113,2023-11-01,2550.0,Paid
4315,113,2023-12-01,2550.0,Paid
4316,113,2024-01-01,2550.0,Paid
4317,113,2024-02-01,2550.0,Paid
4318,113,2024-03-01,2550.0,Paid
4319,113,2024-04-01,2550.0,Pending
4320,113,2024-05-01,2550.0,Paid
4321,113,2024-06-01,2550.0,Paid
4322,113,2024-07-01,2550.0,Paid
4323,113,2024-08-01,2550.0,Paid
4324,113,2024-09-01,2550.0,Paid
4325,113,2024-10-01,2550.0,Pending
4326,113,2024-11-01,2550.0,Pending
4327,113,2024-12-01,2550.0,Paid
4328,113,2025-01-01,2550.0,Paid
4329,113,2025-02-01,2550.0,Paid
4330,113,2025-03-01,2550.0,Paid
4331,113,2025-04-01,2550.0,Paid
4332,113,2025-05-01,2377.79,Paid
4333,113,2025-06-01,2550.0,Paid
4334,113,2025-07-01,2550.0,Paid
4335,113,2025-08-01,2550.0,Paid
4336,113,2025-09-01,2550.0,Paid
4337,113,2025-10-01,2550.0,Paid
4338,113,2025-11-01,2550.0,Paid
4339,113,2025-12-01,2550.0,Paid
4340,113,2026-01-01,2550.0,Paid
4341,113,2026-02-01,2550.0,Paid
4342,113,2026-03-01,2550.0,Paid
4343,113,2026-04-01,2550.0,Paid
4344,114,2024-04-01,2850.0,Paid
4345,114,2024-05-01,2850.0,Paid
4346,114,2024-06-01,2850.0,Paid
4347,114,2024-07-01,2850.0,Paid
4348,114,2024-08-01,2850.0,Paid
4349,114,2024-09-01,2850.0,Paid
4350,114,2024-10-01,2850.0,Paid
4351,114,2024-11-01,2850.0,Paid
4352,114,2024-12-01,2850.0,Paid
4353,114,2025-01-01,2850.0,Paid
4354,114,2025-02-01,2850.0,Paid
4355,114,2025-03-01,2850.0,Paid
4356,114,2025-04-01,2850.0,Paid
4357,114,2025-05-01,2850.0,Paid
4358,114,2025-06-01,2850.0,Paid
4359,114,2025-07-01,2850.0,Paid
4360,114,2025-08-01,2850.0,Paid
4361,114,2025-09-01,2850.0,Paid
4362,114,2025-10-01,2850.0,Paid
4363,114,2025-11-01,2850.0,Paid
4364,114,2025-12-01,2715.94,Paid
4365,114,2026-01-01,2850.0,Paid
4366,114,2026-02-01,2850.0,Paid
4367,114,2026-03-01,2850.0,Paid
4368,114,2026-04-01,2850.0,Paid
4369,115,2022-06-01,3468.04,Paid
4370,115,2022-07-01,3750.0,Paid
4371,115,2022-08-01,3750.0,Paid
4372,115,2022-09-01,3750.0,Paid
4373,115,2022-10-01,3750.0,Paid
4374,115,2022-11-01,3750.0,Paid
4375,115,2022-12-01,3750.0,Paid
4376,115,2023-01-01,3750.0,Paid
4377,115,2023-02-01,3750.0,Paid
4378,115,2023-03-01,3750.0,Paid
4379,115,2023-04-01,3750.0,Paid
4380,115,2023-05-01,3750.0,Paid
4381,115,2023-06-01,3750.0,Paid
4382,115,2023-07-01,3750.0,Paid
4383,115,2023-08-01,3750.0,Paid
4384,115,2023-09-01,3750.0,Paid
4385,115,2023-10-01,3750.0,Paid
4386,115,2023-11-01,3750.0,Paid
4387,115,2023-12-01,3750.0,Paid
4388,115,2024-01-01,3750.0,Paid
4389,115,2024-02-01,3750.0,Paid
4390,115,2024-03-01,3750.0,Paid
4391,115,2024-04-01,3750.0,Paid
4392,115,2024-05-01,3750.0,Paid
4393,115,2024-06-01,3750.0,Paid
4394,115,2024-07-01,3750.0,Paid
4395,115,2024-08-01,3750.0,Paid
4396,115,2024-09-01,3750.0,Paid
4397,115,2024-10-01,3750.0,Paid
4398,115,2024-11-01,3750.0,Paid
4399,116,2022-07-01,4500.0,Paid
4400,116,2022-08-01,4500.0,Paid
4401,116,2022-09-01,4500.0,Paid
4402,116,2022-10-01,4500.0,Paid
4403,116,2022-11-01,4500.0,Paid
4404,116,2022-12-01,4500.0,Disputed
4405,116,2023-01-01,4500.0,Paid
4406,116,2023-02-01,4500.0,Paid
4407,116,2023-03-01,4500.0,Paid
4408,116,2023-04-01,4500.0,Paid
4409,116,2023-05-01,4500.0,Paid
4410,116,2023-06-01,4500.0,Paid
4411,116,2023-07-01,4500.0,Disputed
4412,116,2023-08-01,4500.0,Paid
4413,116,2023-09-01,4500.0,Paid
4414,116,2023-10-01,4500.0,Paid
4415,116,2023-11-01,4077.66,Paid
4416,116,2023-12-01,4500.0,Disputed
4417,116,2024-01-01,4500.0,Disputed
4418,116,2024-02-01,4500.0,Paid
4419,116,2024-03-01,4500.0,Pending
4420,116,2024-04-01,4500.0,Paid
4421,116,2024-05-01,4500.0,Paid
4422,116,2024-06-01,4500.0,Paid
4423,116,2024-07-01,4297.82,Paid
4424,116,2024-08-01,4500.0,Paid
4425,116,2024-09-01,4500.0,Pending
4426,116,2024-10-01,4500.0,Paid
4427,116,2024-11-01,4500.0,Paid
4428,116,2024-12-01,4500.0,Paid
4429,116,2025-01-01,4500.0,Paid
4430,116,2025-02-01,4500.0,Paid
4431,116,2025-03-01,4500.0,Paid
4432,116,2025-04-01,4100.15,Paid
4433,116,2025-05-01,4500.0,Paid
4434,116,2025-06-01,4500.0,Paid
4435,116,2025-07-01,4500.0,Paid
4436,116,2025-08-01,4500.0,Paid
4437,116,2025-09-01,4500.0,Paid
4438,116,2025-10-01,4500.0,Paid
4439,116,2025-11-01,4335.13,Pending
4440,116,2025-12-01,4500.0,Paid
4441,116,2026-01-01,4500.0,Paid
4442,116,2026-02-01,4500.0,Pending
4443,116,2026-03-01,4500.0,Paid
4444,116,2026-04-01,4500.0,Paid
4445,117,2022-06-01,1200.0,Paid
4446,117,2022-07-01,1200.0,Paid
4447,117,2022-08-01,1200.0,Disputed
4448,117,2022-09-01,1200.0,Paid
4449,117,2022-10-01,1200.0,Paid
4450,117,2022-11-01,1200.0,Paid
4451,117,2022-12-01,1200.0,Paid
4452,117,2023-01-01,1200.0,Paid
4453,117,2023-02-01,1200.0,Paid
4454,117,2023-03-01,1200.0,Paid
4455,117,2023-04-01,1200.0,Paid
4456,117,2023-05-01,1200.0,Paid
4457,117,2023-06-01,1200.0,Paid
4458,117,2023-07-01,1102.44,Paid
4459,117,2023-08-01,1200.0,Paid
4460,117,2023-09-01,1200.0,Paid
4461,117,2023-10-01,1200.0,Paid
4462,117,2023-11-01,1200.0,Paid
4463,117,2023-12-01,1175.55,Paid
4464,117,2024-01-01,1200.0,Paid
4465,117,2024-02-01,1200.0,Paid
4466,117,2024-03-01,1200.0,Paid
4467,117,2024-04-01,1200.0,Paid
4468,117,2024-05-01,1200.0,Paid
4469,117,2024-06-01,1200.0,Paid
4470,117,2024-07-01,1200.0,Paid
4471,117,2024-08-01,1200.0,Paid
4472,117,2024-09-01,1200.0,Paid
4473,117,2024-10-01,1200.0,Paid
4474,117,2024-11-01,1200.0,Paid
4475,117,2024-12-01,1200.0,Paid
4476,117,2025-01-01,1200.0,Paid
4477,117,2025-02-01,1200.0,Paid
4478,117,2025-03-01,1200.0,Paid
4479,117,2025-04-01,1200.0,Paid
4480,117,2025-05-01,1200.0,Disputed
4481,117,2025-06-01,1122.43,Paid
4482,117,2025-07-01,1200.0,Paid
4483,117,2025-08-01,1200.0,Paid
4484,117,2025-09-01,1200.0,Disputed
4485,117,2025-10-01,1200.0,Paid
4486,117,2025-11-01,1200.0,Paid
4487,117,2025-12-01,1200.0,Paid
4488,117,2026-01-01,1200.0,Paid
4489,117,2026-02-01,1200.0,Paid
4490,117,2026-03-01,1200.0,Paid
4491,117,2026-04-01,1200.0,Paid
4492,118,2023-01-01,2550.0,Paid
4493,118,2023-02-01,2550.0,Paid
4494,118,2023-03-01,2550.0,Paid
4495,118,2023-04-01,2550.0,Paid
4496,118,2023-05-01,2550.0,Paid
4497,118,2023-06-01,2550.0,Paid
4498,118,2023-07-01,2550.0,Paid
4499,118,2023-08-01,2550.0,Paid
4500,118,2023-09-01,2550.0,Paid
4501,118,2023-10-01,2301.01,Paid
4502,118,2023-11-01,2550.0,Paid
4503,118,2023-12-01,2550.0,Paid
4504,118,2024-01-01,2550.0,Paid
4505,118,2024-02-01,2550.0,Paid
4506,118,2024-03-01,2550.0,Paid
4507,118,2024-04-01,2550.0,Paid
4508,118,2024-05-01,2550.0,Paid
4509,118,2024-06-01,2550.0,Paid
4510,118,2024-07-01,2550.0,Paid
4511,118,2024-08-01,2550.0,Paid
4512,118,2024-09-01,2550.0,Paid
4513,118,2024-10-01,2550.0,Paid
4514,118,2024-11-01,2550.0,Paid
4515,118,2024-12-01,2550.0,Paid
4516,118,2025-01-01,2550.0,Paid
4517,118,2025-02-01,2550.0,Paid
4518,118,2025-03-01,2550.0,Paid
4519,118,2025-04-01,2550.0,Paid
4520,118,2025-05-01,2550.0,Paid
4521,118,2025-06-01,2327.84,Paid
4522,118,2025-07-01,2550.0,Paid
4523,118,2025-08-01,2550.0,Paid
4524,118,2025-09-01,2550.0,Paid
4525,118,2025-10-01,2550.0,Paid
4526,118,2025-11-01,2550.0,Paid
4527,118,2025-12-01,2550.0,Paid
4528,118,2026-01-01,2550.0,Paid
4529,118,2026-02-01,2550.0,Paid
4531,118,2026-04-01,2550.0,Paid
4532,119,2023-05-01,2700.0,Paid
4533,119,2023-06-01,2700.0,Paid
4534,119,2023-07-01,2700.0,Paid
4535,119,2023-08-01,2700.0,Paid
4536,119,2023-09-01,2700.0,Paid
4537,119,2023-10-01,2700.0,Paid
4538,119,2023-11-01,2700.0,Paid
4539,119,2023-12-01,2700.0,Paid
4540,119,2024-01-01,2700.0,Paid
4541,119,2024-02-01,2700.0,Paid
4542,119,2024-03-01,2700.0,Paid
4543,119,2024-04-01,2700.0,Paid
4544,119,2024-05-01,2700.0,Paid
4545,119,2024-06-01,2700.0,Paid
4546,119,2024-07-01,2700.0,Paid
4547,119,2024-08-01,2700.0,Paid
4548,119,2024-09-01,2700.0,Paid
4549,119,2024-10-01,2700.0,Paid
4550,119,2024-11-01,2700.0,Paid
4551,119,2024-12-01,2700.0,Disputed
4552,119,2025-01-01,2700.0,Paid
4553,119,2025-02-01,2700.0,Paid
4554,119,2025-03-01,2700.0,Paid
4555,119,2025-04-01,2700.0,Paid
4556,119,2025-05-01,2700.0,Paid
4557,119,2025-06-01,2700.0,Paid
4558,119,2025-07-01,2700.0,Paid
4559,119,2025-08-01,2700.0,Paid
4560,119,2025-09-01,2700.0,Paid
4561,119,2025-10-01,2700.0,Paid
4562,119,2025-11-01,2700.0,Paid
4563,119,2025-12-01,2700.0,Paid
4564,119,2026-01-01,2700.0,Paid
4565,119,2026-02-01,2700.0,Paid
4566,119,2026-03-01,2700.0,Paid
4567,119,2026-04-01,2700.0,Paid
4568,120,2022-11-01,1425.0,Paid
4569,120,2022-12-01,1425.0,Paid
4570,120,2023-01-01,1425.0,Paid
4571,120,2023-02-01,1425.0,Pending
4572,120,2023-03-01,1425.0,Disputed
4573,120,2023-04-01,1425.0,Paid
4574,120,2023-05-01,1425.0,Paid
4575,120,2023-06-01,1425.0,Paid
4576,120,2023-07-01,1425.0,Paid
4577,120,2023-08-01,1425.0,Paid
4578,120,2023-09-01,1425.0,Paid
4579,120,2023-10-01,1425.0,Paid
4580,120,2023-11-01,1357.15,Pending
4581,120,2023-12-01,1425.0,Paid
4582,120,2024-01-01,1425.0,Disputed
4583,120,2024-02-01,1425.0,Paid
4584,120,2024-03-01,1425.0,Paid
4585,120,2024-04-01,1425.0,Paid
4586,120,2024-05-01,1425.0,Paid
4587,120,2024-06-01,1425.0,Paid
4588,120,2024-07-01,1425.0,Paid
4589,120,2024-08-01,1425.0,Paid
4590,120,2024-09-01,1425.0,Paid
4591,120,2024-10-01,1425.0,Paid
4592,120,2024-11-01,1425.0,Paid
4593,120,2024-12-01,1425.0,Paid
4594,120,2025-01-01,1425.0,Disputed
4595,120,2025-02-01,1425.0,Paid
4596,120,2025-03-01,1425.0,Paid
4597,120,2025-04-01,1425.0,Paid
4598,120,2025-05-01,1425.0,Paid
4599,120,2025-06-01,1425.0,Paid
4600,120,2025-07-01,1425.0,Paid
4601,120,2025-08-01,1425.0,Paid
4602,120,2025-09-01,1425.0,Paid
4603,120,2025-10-01,1425.0,Paid
4604,120,2025-11-01,1425.0,Disputed
4605,120,2025-12-01,1425.0,Paid
4606,120,2026-01-01,1425.0,Paid
4607,120,2026-02-01,1425.0,Paid
4608,120,2026-03-01,1425.0,Pending
4609,120,2026-04-01,1425.0,Paid
4610,121,2023-03-01,1425.0,Paid
4611,121,2023-04-01,1425.0,Paid
4612,121,2023-05-01,1425.0,Disputed
4613,121,2023-06-01,1425.0,Paid
4614,121,2023-07-01,1425.0,Paid
4615,121,2023-08-01,1425.0,Paid
4616,121,2023-09-01,1425.0,Paid
4617,121,2023-10-01,1425.0,Paid
4618,121,2023-11-01,1317.45,Paid
4619,121,2023-12-01,1425.0,Paid
4620,121,2024-01-01,1425.0,Paid
4621,121,2024-02-01,1425.0,Paid
4622,121,2024-03-01,1425.0,Paid
4623,121,2024-04-01,1425.0,Paid
4624,121,2024-05-01,1425.0,Paid
4625,121,2024-06-01,1425.0,Paid
4626,121,2024-07-01,1425.0,Paid
4627,121,2024-08-01,1425.0,Disputed
4628,121,2024-09-01,1425.0,Paid
4629,121,2024-10-01,1425.0,Paid
4630,121,2024-11-01,1425.0,Paid
4631,121,2024-12-01,1425.0,Paid
4632,121,2025-01-01,1425.0,Paid
4633,121,2025-02-01,1425.0,Disputed
4634,121,2025-03-01,1425.0,Paid
4635,121,2025-04-01,1425.0,Paid
4636,122,2023-04-01,4179.96,Paid
4637,122,2023-05-01,4500.0,Paid
4638,122,2023-06-01,4500.0,Paid
4639,122,2023-07-01,4500.0,Paid
4640,122,2023-08-01,4500.0,Paid
4641,122,2023-09-01,4500.0,Paid
4642,122,2023-10-01,4500.0,Paid
4643,122,2023-11-01,4500.0,Disputed
4644,122,2023-12-01,4500.0,Paid
4645,122,2024-01-01,4500.0,Paid
4646,122,2024-02-01,4500.0,Paid
4647,122,2024-03-01,4500.0,Paid
4648,122,2024-04-01,4500.0,Paid
4649,122,2024-05-01,4500.0,Paid
4650,122,2024-06-01,4500.0,Paid
4651,122,2024-07-01,4500.0,Paid
4652,122,2024-08-01,4500.0,Paid
4653,122,2024-09-01,4500.0,Paid
4654,122,2024-10-01,4500.0,Paid
4655,122,2024-11-01,4500.0,Paid
4656,122,2024-12-01,4500.0,Paid
4657,122,2025-01-01,4500.0,Paid
4658,122,2025-02-01,4500.0,Paid
4659,122,2025-03-01,4500.0,Paid
4660,122,2025-04-01,4500.0,Disputed
4661,122,2025-05-01,4500.0,Paid
4662,122,2025-06-01,4500.0,Paid
4663,122,2025-07-01,4500.0,Paid
4664,122,2025-08-01,4500.0,Disputed
4665,122,2025-09-01,4500.0,Paid
4666,122,2025-10-01,4500.0,Paid
4667,122,2025-11-01,4500.0,Paid
4668,122,2025-12-01,4500.0,Paid
4669,122,2026-01-01,4500.0,Paid
4670,122,2026-02-01,4500.0,Paid
4671,122,2026-03-01,4500.0,Paid
4672,122,2026-04-01,4500.0,Paid
4673,123,2022-03-01,3000.0,Paid
4674,123,2022-04-01,3000.0,Paid
4675,123,2022-05-01,3000.0,Paid
4676,123,2022-06-01,3000.0,Paid
4677,123,2022-07-01,3000.0,Paid
4678,123,2022-08-01,3000.0,Paid
4679,123,2022-09-01,3000.0,Paid
4680,123,2022-10-01,3000.0,Paid
4681,123,2022-11-01,3000.0,Paid
4682,123,2022-12-01,3000.0,Paid
4683,123,2023-01-01,3000.0,Disputed
4684,123,2023-02-01,3000.0,Paid
4685,123,2023-03-01,3000.0,Paid
4686,123,2023-04-01,3000.0,Paid
4687,123,2023-05-01,3000.0,Paid
4688,123,2023-06-01,3000.0,Disputed
4689,123,2023-07-01,3000.0,Paid
4690,123,2023-08-01,3000.0,Paid
4691,123,2023-09-01,3000.0,Paid
4692,123,2023-10-01,3000.0,Paid
4693,123,2023-11-01,3000.0,Paid
4694,123,2023-12-01,3000.0,Paid
4695,123,2024-01-01,3000.0,Pending
4696,123,2024-02-01,3000.0,Paid
4697,123,2024-03-01,3000.0,Paid
4698,123,2024-04-01,3000.0,Paid
4699,123,2024-05-01,2779.83,Paid
4700,123,2024-06-01,3000.0,Paid
4701,123,2024-07-01,3000.0,Paid
4702,123,2024-08-01,3000.0,Paid
4703,123,2024-09-01,3000.0,Paid
4704,123,2024-10-01,3000.0,Paid
4705,123,2024-11-01,3000.0,Paid
4706,123,2024-12-01,3000.0,Paid
4707,123,2025-01-01,3000.0,Pending
4708,123,2025-02-01,3000.0,Paid
4709,123,2025-03-01,3000.0,Paid
4710,123,2025-04-01,3000.0,Paid
4711,123,2025-05-01,3000.0,Paid
4712,123,2025-06-01,2882.64,Paid
4713,123,2025-07-01,3000.0,Paid
4714,123,2025-08-01,3000.0,Paid
4715,123,2025-09-01,3000.0,Paid
4716,123,2025-10-01,3000.0,Paid
4717,123,2025-11-01,3000.0,Paid
4718,123,2025-12-01,3000.0,Paid
4719,123,2026-01-01,2704.16,Paid
4720,123,2026-02-01,3000.0,Paid
4721,123,2026-03-01,3000.0,Paid
4722,123,2026-04-01,3000.0,Disputed
4723,124,2022-08-01,2550.0,Pending
4724,124,2022-09-01,2550.0,Paid
4725,124,2022-10-01,2550.0,Pending
4726,124,2022-11-01,2550.0,Paid
4727,124,2022-12-01,2550.0,Paid
4728,124,2023-01-01,2550.0,Paid
4729,124,2023-02-01,2550.0,Disputed
4730,124,2023-03-01,2550.0,Paid
4731,124,2023-04-01,2550.0,Paid
4732,124,2023-05-01,2550.0,Paid
4733,124,2023-06-01,2550.0,Pending
4734,124,2023-07-01,2550.0,Paid
4735,124,2023-08-01,2550.0,Paid
4736,124,2023-09-01,2550.0,Paid
4737,124,2023-10-01,2550.0,Paid
4738,124,2023-11-01,2550.0,Paid
4739,124,2023-12-01,2550.0,Paid
4740,124,2024-01-01,2550.0,Pending
4741,124,2024-02-01,2550.0,Paid
4742,124,2024-03-01,2550.0,Paid
4743,124,2024-04-01,2331.48,Paid
4744,124,2024-05-01,2550.0,Paid
4745,124,2024-06-01,2550.0,Paid
4746,124,2024-07-01,2408.91,Paid
4747,124,2024-08-01,2550.0,Paid
4748,124,2024-09-01,2550.0,Paid
4749,124,2024-10-01,2550.0,Paid
4750,124,2024-11-01,2550.0,Disputed
4751,124,2024-12-01,2550.0,Paid
4752,124,2025-01-01,2550.0,Paid
4753,124,2025-02-01,2550.0,Paid
4754,124,2025-03-01,2550.0,Paid
4755,124,2025-04-01,2550.0,Paid
4756,124,2025-05-01,2550.0,Paid
4757,124,2025-06-01,2550.0,Paid
4758,124,2025-07-01,2550.0,Paid
4759,124,2025-08-01,2550.0,Paid
4760,124,2025-09-01,2550.0,Paid
4761,124,2025-10-01,2550.0,Paid
4762,124,2025-11-01,2550.0,Paid
4763,124,2025-12-01,2550.0,Paid
4764,124,2026-01-01,2550.0,Paid
4765,124,2026-02-01,2550.0,Paid
4766,124,2026-03-01,2550.0,Paid
4767,124,2026-04-01,2550.0,Paid
4768,125,2023-10-01,2850.0,Paid
4769,125,2023-11-01,2850.0,Paid
4770,125,2023-12-01,2850.0,Paid
4771,125,2024-01-01,2647.81,Disputed
4772,125,2024-02-01,2850.0,Paid
4773,125,2024-03-01,2850.0,Paid
4774,125,2024-04-01,2850.0,Paid
4775,125,2024-05-01,2850.0,Paid
4776,125,2024-06-01,2850.0,Paid
4777,125,2024-07-01,2850.0,Paid
4778,125,2024-08-01,2575.06,Paid
4779,125,2024-09-01,2850.0,Paid
4780,125,2024-10-01,2850.0,Paid
4781,125,2024-11-01,2850.0,Paid
4782,125,2024-12-01,2850.0,Paid
4783,125,2025-01-01,2567.99,Paid
4784,125,2025-02-01,2850.0,Paid
4785,125,2025-03-01,2850.0,Paid
4786,125,2025-04-01,2850.0,Paid
4787,125,2025-05-01,2850.0,Paid
4788,125,2025-06-01,2850.0,Disputed
4789,125,2025-07-01,2850.0,Disputed
4790,125,2025-08-01,2850.0,Paid
4791,125,2025-09-01,2850.0,Paid
4792,125,2025-10-01,2664.2,Paid
4793,125,2025-11-01,2850.0,Paid
4794,125,2025-12-01,2850.0,Paid
4795,125,2026-01-01,2850.0,Disputed
4796,125,2026-02-01,2850.0,Paid
